"id","company_id","license_id","created_on","deactivated_on","handbook_enabled","spanish_enabled"
"12811","3506827","101","1715752973594",,"0","0"
"12866","3506806","101","1715752974623",,"0","0"
"12944","3506700","101","1715752980871",,"0","0"
"12602","3506825","101","1715752969336",,"0","0"
"12668","3506809","101","1715752970584",,"0","0"
"12690","3506792","101","1715752971001",,"0","0"
"12723","3506813","101","1715752971756",,"0","0"
"12756","3506727","101","1715752972388",,"0","0"
"12800","3506772","101","1715752973362",,"0","0"
"12844","3506780","101","1715752974209",,"0","0"
"12580","3506767","101","1715752968949",,"0","0"
"12646","3506779","101","1715752970178",,"0","0"
"12624","3506796","101","1715752969778",,"0","0"
"12679","3506795","101","1715752970781",,"0","0"
"12767","3506764","101","1715752972621",,"0","0"
"12833","3506819","101","1715752973985",,"0","0"
"12888","3506769","101","1715752975002",,"0","0"
"12932","3506794","101","1715752975798",,"0","0"
"12591","3506817","101","1715752969140",,"0","0"
"12657","3506774","101","1715752970371",,"0","0"
"12745","3506777","101","1715752972187",,"0","0"
"12778","3506824","101","1715752972907",,"0","0"
"12899","3506820","101","1715752975212",,"0","0"
"12613","3506808","101","1715752969534",,"0","0"
"12701","3506821","101","1715752971240",,"0","0"
"12789","3506801","101","1715752973113",,"0","0"
"12712","3506826","101","1715752971483",,"0","0"
"12877","3506787","101","1715752974809",,"0","0"
"12822","3506830","101","1715752973786",,"0","0"
"12855","3506788","101","1715752974446",,"0","0"
"12910","3506762","101","1715752975423",,"0","0"
"12921","3506765","101","1715752975617",,"0","0"
"12955","3506701","101","1715752983689",,"0","0"
"12966","3506702","101","1715752986012",,"0","0"
"12978","3506703","101","1715752988968",,"0","0"
"13088","3506790","101","1715753024233",,"0","0"
"12990","3506793","101","1715752989223",,"0","0"
"13066","3506720","101","1715753021364",,"0","0"
"13209","3506832","101","1715753026761",,"0","0"
"13099","3506784","101","1715753024435",,"0","0"
"13176","3506798","101","1715753026114",,"0","0"
"13187","3506781","101","1715753026345",,"0","0"
"13300","3506726","101","1715753034566",,"0","0"
"13349","3506744","101","1715753043488",,"0","0"
"13010","3506708","101","1715753001150",,"0","0"
"13253","3506799","101","1715753027587",,"0","0"
"13288","3506725","101","1715753031247",,"0","0"
"13312","3506773","101","1715753034881",,"0","0"
"13338","3506735","101","1715753043264",,"0","0"
"13023","3506710","101","1715753004725",,"0","0"
"13035","3506712","101","1715753008202",,"0","0"
"13154","3506814","101","1715753025669",,"0","0"
"13231","3506807","101","1715753027167",,"0","0"
"13264","3506802","101","1715753027779",,"0","0"
"13047","3506713","101","1715753010884",,"0","0"
"13110","3506816","101","1715753024860",,"0","0"
"13143","3506778","101","1715753025476",,"0","0"
"13220","3506804","101","1715753026970",,"0","0"
"13077","3506721","101","1715753023997",,"0","0"
"13132","3506828","101","1715753025263",,"0","0"
"13165","3506803","101","1715753025896",,"0","0"
"13242","3506800","101","1715753027391",,"0","0"
"13121","3506823","101","1715753025065",,"0","0"
"13198","3506763","101","1715753026581",,"0","0"
"13363","3506739","101","1715753047583",,"0","0"
"13275","3506815","101","1715753028004",,"0","0"
"13327","3506732","101","1715753039433",,"0","0"
"15170","4069288","101","1735799668005",,"0","0"
"15073","223089","101","1735797744439",,"0","0"
"15139","3760497","101","1735799623123",,"0","0"
"15069","1744751","101","1735797701729",,"0","0"
"15128","3506691","101","1735799455804",,"0","0"
"15159","4036853","101","1735799665323",,"0","0"
"15181","4085337","101","1735799673027",,"0","0"
"15308","4119478","101","1736926517016",,"0","0"
"15549","2503617","101","1739860443009",,"0","0"
"15561","3748064","101","1739860443217",,"0","0"
"15573","2503626","101","1739860443694",,"0","0"
"11845","536977","101","1714627195487",,"0","0"
"11944","624232","101","1714627197363",,"0","0"
"11977","543546","101","1714627197970",,"0","0"
"11889","545621","101","1714627196354",,"0","0"
"11933","568323","101","1714627197165",,"0","0"
"12021","599776","101","1714627198775",,"0","0"
"11922","575022","101","1714627196970",,"0","0"
"11966","578214","101","1714627197776",,"0","0"
"11856","597025","101","1714627195728",,"0","0"
"11900","544221","101","1714627196552",,"0","0"
"12032","564523","101","1714627198973",,"0","0"
"11867","578217","101","1714627195937",,"0","0"
"11911","578216","101","1714627196775",,"0","0"
"11955","572662","101","1714627197588",,"0","0"
"11999","552015","101","1714627198374",,"0","0"
"11878","585086","101","1714627196139",,"0","0"
"12010","593733","101","1714627198569",,"0","0"
"11988","639228","101","1714627198167",,"0","0"
"12044","573871","101","1714627243781",,"0","0"
"9437","2578312","101","1704175909461",,"0","0"
"10169","2569867","101","1706854231108",,"0","0"
"9676","2591568","101","1705039850534",,"0","0"
"9794","2269899","101","1705471767441",,"0","0"
"9810","2406903","101","1705471784659",,"0","0"
"9787","2269935","101","1705471767231",,"0","0"
"9492","2581185","101","1704262349902",,"0","0"
"9801","2269901","101","1705471767613",,"0","0"
"9871","2503635","101","1705647033340",,"0","0"
"9861","2503634","101","1705647033104",,"0","0"
"9876","1722430","101","1705730472443",,"0","0"
"9897","2406891","101","1705730985812",,"0","0"
"9970","612327","101","1706076448505",,"0","0"
"9979","670421","101","1706162556502",,"0","0"
"13506","3506734","101","1715839758815",,"0","0"
"14129","2606075","101","1722488633204",,"0","0"
"13517","3506810","101","1715839760367",,"0","0"
"13528","3506805","101","1715839763594",,"0","0"
"13539","3506782","101","1715839825617",,"0","0"
"14080","3667291","101","1721885862390",,"0","0"
"14087","2503593","101","1721885897562",,"0","0"
"13551","3506834","101","1715926650437",,"0","0"
"13562","3506812","101","1715926652495",,"0","0"
"13573","3506836","101","1715926653122",,"0","0"
"13584","3506835","101","1715926654097",,"0","0"
"13595","3506833","101","1715926659912",,"0","0"
"14136","679934","101","1722488809738",,"0","0"
"14148","2269888","101","1722490165710",,"0","0"
"14577","488168","101","1727845635776",,"0","0"
"14595","3919352","101","1727847818511",,"0","0"
"14608","86605","101","1727932236992",,"0","0"
"14630","3932504","101","1728107301587",,"0","0"
"14165","1731323","101","1722576194403",,"0","0"
"14176","2269774","101","1722576367424",,"0","0"
"6851","2269789","101","1697173741219",,"0","0"
"6688","1684525","101","1697000462549",,"0","0"
"6693","1702379","101","1697000467605",,"0","0"
"6703","45112","101","1697000588602",,"0","0"
"6729","572667","101","1697000815453",,"0","0"
"6736","662348","101","1697000851611",,"0","0"
"6755","2269908","101","1697000971727",,"0","0"
"6765","2394303","101","1697000987566",,"0","0"
"6782","2406890","101","1697000992864",,"0","0"
"6776","2405409","101","1697000989659",,"0","0"
"6793","2430046","101","1697001016750",,"0","0"
"6804","2435688","101","1697001019679",,"0","0"
"8703","2550260","101","1701497481070",,"0","0"
"8687","2503595","101","1701497469028",,"0","0"
"9338","437131","101","1704175585963",,"0","0"
"9355","1690558","101","1704175698998",,"0","0"
"9426","2576481","101","1704175909047",,"0","0"
"9404","2575964","101","1704175908170",,"0","0"
"9415","2576078","101","1704175908650",,"0","0"
"8850","2556800","101","1702021501579",,"0","0"
"9387","2563406","101","1704175906488",,"0","0"
"9373","2536896","101","1704175903714",,"0","0"
"9327","625770","101","1704175346690",,"0","0"
"9349","598947","101","1704175648872",,"0","0"
"9020","2561641","101","1702620767172",,"0","0"
"9099","445481","101","1703052369281",,"0","0"
"10741","510076","101","1709359523477",,"0","0"
"10752","517926","101","1709359530250",,"0","0"
"10763","587084","101","1709359530400",,"0","0"
"10775","520802","101","1709359531916",,"0","0"
"10786","585541","101","1709359552179",,"0","0"
"10808","2632196","101","1709359726830",,"0","0"
"10526","349084","101","1708581796616",,"0","0"
"10907","2638384","101","1709791758957",,"0","0"
"10567","2269773","101","1708668517760",,"0","0"
"10973","1663279","101","1710219708027",,"0","0"
"10977","1794995","101","1710219727568",,"0","0"
"15437","4159280","101","1738479201140",,"0","0"
"15704","1789251","101","1741003018688",,"0","0"
"14940","2503623","101","1733294071547",,"0","0"
"15404","3821790","101","1738393008922",,"0","0"
"15419","2269846","101","1738478399070",,"0","0"
"7346","1778720","101","1698901712103",,"0","0"
"7316","435357","101","1698901543103",,"0","0"
"7328","529293","101","1698901609434",,"0","0"
"7305","435349","101","1698901542676",,"0","0"
"7275","59207","101","1698901374345",,"0","0"
"7281","59095","101","1698901374579",,"0","0"
"7336","597743","101","1698901620385",,"0","0"
"7358","2269807","101","1698901760964",,"0","0"
"7420","2499924","101","1698901839556",,"0","0"
"7369","2406895","101","1698901811548",,"0","0"
"7387","2496544","101","1698901838005",,"0","0"
"7409","2499217","101","1698901838952",,"0","0"
"7465","2503470","101","1699160973695",,"0","0"
"7489","1667671","101","1699336850873",,"0","0"
"7592","2503607","101","1699423838199",,"0","0"
"7672","2503571","101","1699423839884",,"0","0"
"7760","2503646","101","1699423841323",,"0","0"
"7604","2503574","101","1699423838374",,"0","0"
"7683","2503576","101","1699423840058",,"0","0"
"7694","2503577","101","1699423840219",,"0","0"
"7705","2503650","101","1699423840381",,"0","0"
"7771","2503645","101","1699423841480",,"0","0"
"7829","2503597","101","1699423842967",,"0","0"
"7556","2503572","101","1699423837681",,"0","0"
"7568","2503609","101","1699423837865",,"0","0"
"7580","2503610","101","1699423838039",,"0","0"
"7650","2503575","101","1699423839531",,"0","0"
"7661","2503647","101","1699423839716",,"0","0"
"7749","2503582","101","1699423841161",,"0","0"
"7805","2503580","101","1699423842566",,"0","0"
"7616","2503585","101","1699423838551",,"0","0"
"7716","2503649","101","1699423840549",,"0","0"
"7727","2503651","101","1699423840773",,"0","0"
"7628","2503636","101","1699423838774",,"0","0"
"7639","2503573","101","1699423839171",,"0","0"
"7738","2503578","101","1699423840998",,"0","0"
"7817","2503604","101","1699423842778",,"0","0"
"7782","2503652","101","1699423841713",,"0","0"
"7793","2503648","101","1699423841932",,"0","0"
"7943","2503612","101","1699423850037",,"0","0"
"8014","2503639","101","1699423856367",,"0","0"
"8093","439229","101","1699596416974",,"0","0"
"8404","598848","101","1700645886145",,"0","0"
"8421","2545292","101","1700647407627",,"0","0"
"8230","562602","101","1700114525812",,"0","0"
"7896","2503591","101","1699423846104",,"0","0"
"7883","2503588","101","1699423845361",,"0","0"
"7867","2503586","101","1699423844544",,"0","0"
"13841","3449255","51","1718723065488",,"1","0"
"13709","405550","51","1717144949955",,"1","0"
"13711","506861","51","1717145032383",,"1","0"
"13730","520311","51","1717305491326",,"1","0"
"13713","3634499","51","1717146129732",,"1","0"
"13714","187850","51","1717218803940",,"1","0"
"13723","344570","51","1717305322855",,"1","0"
"13733","525395","51","1717305499209",,"1","0"
"13738","2584022","51","1717306520903",,"1","0"
"13901","3657355","51","1719812294585",,"1","0"
"13916","15789","51","1719896845185",,"1","0"
"13777","3639358","51","1717480350856",,"1","0"
"13774","3631474","51","1717480349413",,"1","0"
"13980","74418","51","1719983331845",,"1","0"
"13933","411402","51","1719897384124",,"1","0"
"13964","2572830","51","1719898526085",,"1","0"
"13821","3670738","51","1718257278131",,"1","0"
"13405","3506755","51","1715753065763",,"1","0"
"14058","3739801","51","1721367914789",,"1","0"
"2417","2269799","51","1687788656208",,"1","0"
"2517","2269831","51","1687788668591",,"1","0"
"2563","2269850","51","1687788675254",,"1","0"
"2597","2269861","51","1687788679020",,"1","0"
"2623","2269874","51","1687788682516",,"1","0"
"2841","2301388","51","1687788704316",,"1","0"
"2842","2304465","51","1687789149749",,"1","0"
"2845","1721101","51","1687789150765",,"1","0"
"2855","1723231","51","1687789152579",,"1","0"
"2863","1723587","51","1687789153256",,"1","0"
"2865","1723653","51","1687789153639",,"1","0"
"2897","1729418","51","1687789157871",,"1","0"
"2973","1738089","51","1687789165351",,"1","0"
"2980","1738200","51","1687789166523",,"1","0"
"2958","1737037","51","1687789163982",,"1","0"
"2975","1738189","51","1687789165672",,"1","0"
"2987","1738778","51","1687789167222",,"1","0"
"2927","1733427","51","1687789160502",,"1","0"
"2932","1733887","51","1687789161572",,"1","0"
"2960","1737188","51","1687789164291",,"1","0"
"2994","1739657","51","1687789167934",,"1","0"
"2996","1740354","51","1687789168222",,"1","0"
"2999","1740389","51","1687789168777",,"1","0"
"3004","1740996","51","1687789169382",,"1","0"
"3006","1740998","51","1687789169712",,"1","0"
"3008","1741012","51","1687789170158",,"1","0"
"3010","1741014","51","1687789170463",,"1","0"
"3013","1742213","51","1687789170784",,"1","0"
"3015","1742386","51","1687789171127",,"1","0"
"3018","1742523","51","1687789171610",,"1","0"
"3040","1776687","51","1687789173395",,"1","0"
"3045","1777759","51","1687789174228",,"1","0"
"3049","1777894","51","1687789174509",,"1","0"
"3051","1778129","51","1687789174970",,"1","0"
"3053","1778569","51","1687789175304",,"1","0"
"3055","1778638","51","1687789175618",,"1","0"
"3062","1783139","51","1687789176761",,"1","0"
"3076","1784188","51","1687789177947",,"1","0"
"3081","1787630","51","1687789179290",,"1","0"
"11214","2560758","51","1712034735860",,"1","0"
"11217","2631958","51","1712034747064",,"1","0"
"11196","504884","51","1712034444228",,"1","0"
"11026","2643070","51","1710392640783",,"1","0"
"11194","129464","51","1712034314791",,"1","0"
"11061","375642","51","1710651858767",,"1","0"
"11266","183656","51","1712379873543",,"1","0"
"11067","2626197","51","1710652116198",,"1","0"
"11081","185782","51","1710738447437",,"1","0"
"11112","3425802","51","1710911241066",,"1","0"
"11110","2632154","51","1710911237873",,"1","0"
"11342","3463262","51","1713589829742",,"1","0"
"11347","485702","51","1713813824470",,"1","0"
"11351","24890","51","1713934997265",,"1","0"
"11353","1648499","51","1713935243836",,"1","0"
"11358","3487149","51","1714021875918",,"1","0"
"11361","241960","51","1714107876864",,"1","0"
"11370","74641","51","1714398057892",,"1","0"
"11371","94531","51","1714398245483",,"1","0"
"11372","128325","51","1714398330454",,"1","0"
"11374","465231","51","1714398576866",,"1","0"
"11381","2218661","51","1714399247667",,"1","0"
"12107","87873","51","1714885691974",,"1","0"
"12122","3506753","51","1714910588113",,"1","0"
"12141","3506711","51","1714910785374",,"1","0"
"12146","3506688","51","1714910848639",,"1","0"
"12251","3485143","51","1715752907502",,"1","0"
"11819","202297","51","1714540897484",,"1","0"
"11826","20609","51","1714626407526",,"1","0"
"14191","2638309","51","1722576874730",,"1","0"
"14194","3630135","51","1722577046063",,"1","0"
"14202","3743567","51","1722577058606",,"1","0"
"14204","3749268","51","1722577059386",,"1","0"
"14373","3820093","51","1724660222106",,"1","0"
"14376","110009","51","1724744268854",,"1","0"
"14381","3849409","51","1724745984562",,"1","0"
"14666","3921419","51","1729057429187",,"1","0"
"14672","437961","51","1729142322604",,"1","0"
"14683","3947039","51","1729576019240",,"1","0"
"14728","583540","51","1730446903260",,"1","0"
"14730","1649870","51","1730447003181",,"1","0"
"14763","3968934","51","1730448080222",,"1","0"
"14408","161440","51","1725004241467",,"1","0"
"14755","3941977","51","1730448075112",,"1","0"
"14760","3957894","51","1730448078377",,"1","0"
"14774","578487","51","1730798493010",,"1","0"
"14439","289324","51","1725434694070",,"1","0"
"14442","306855","51","1725434698932",,"1","0"
"14317","51366","51","1723785092191",,"1","0"
"14456","3885347","51","1725868595912",,"1","0"
"14826","169121","51","1731741158245",,"1","0"
"14343","3761269","51","1724219089491",,"1","0"
"14477","570442","51","1726468868555",,"1","0"
"14499","1738194","51","1726816351806",,"1","0"
"14874","477","51","1733119723225",,"1","0"
"14884","440713","51","1733120287627",,"1","0"
"13052","3506716","51","1715753011590",,"1","0"
"13317","3506728","51","1715753035718",,"1","0"
"13318","3506729","51","1715753036288",,"1","0"
"13279","3506722","51","1715753028809",,"1","0"
"13355","3506738","51","1715753045004",,"1","0"
"14991","4004961","51","1734417421346",,"1","0"
"15236","2406970","51","1736232333447",,"1","0"
"15241","2269929","51","1736232336321",,"1","0"
"15245","2269916","51","1736232337751",,"1","0"
"15234","2503642","51","1736232333030",,"1","0"
"15261","2269930","51","1736232343785",,"1","0"
"15232","2269922","51","1736232332394",,"1","0"
"15254","2269915","51","1736232341086",,"1","0"
"15257","2269921","51","1736232342461",,"1","0"
"15259","2503641","51","1736232343172",,"1","0"
"15233","3506791","51","1736232332625",,"1","0"
"15239","2269923","51","1736232335543",,"1","0"
"15242","2497259","51","1736232336909",,"1","0"
"15250","2269926","51","1736232339934",,"1","0"
"15260","2406965","51","1736232343398",,"1","0"
"15235","2406964","51","1736232333233",,"1","0"
"15238","2269925","51","1736232334638",,"1","0"
"15244","2269919","51","1736232337519",,"1","0"
"15247","2406960","51","1736232339125",,"1","0"
"15252","126485","51","1736232340367",,"1","0"
"15255","2406969","51","1736232341836",,"1","0"
"15258","2406949","51","1736232342744",,"1","0"
"15237","2406959","51","1736232334239",,"1","0"
"15240","2269913","51","1736232335750",,"1","0"
"15243","2406957","51","1736232337135",,"1","0"
"15246","2269918","51","1736232338564",,"1","0"
"15251","2406961","51","1736232340159",,"1","0"
"15248","597358","51","1736232339328",,"1","0"
"15256","2269920","51","1736232342049",,"1","0"
"15262","1787645","51","1736232343976",,"1","0"
"15249","2269917","51","1736232339533",,"1","0"
"15253","2406963","51","1736232340872",,"1","0"
"15499","172616","51","1739430261703",,"1","0"
"15143","3968262","51","1735799654102",,"1","0"
"15059","166969","51","1735711827800",,"1","0"
"15509","10391","51","1739533726545",,"1","0"
"15511","2616998","51","1739533729441",,"1","0"
"15513","2617008","51","1739533732219",,"1","0"
"15149","4013570","51","1735799661709",,"1","0"
"15515","185904","51","1739533732819",,"1","0"
"15102","4085347","51","1735799315562",,"1","0"
"15109","4085511","51","1735799316651",,"1","0"
"15116","4085313","51","1735799317749",,"1","0"
"15080","104934","51","1735798137503",,"1","0"
"15145","3969337","51","1735799657265",,"1","0"
"15093","4085306","51","1735799313934",,"1","0"
"15099","4085326","51","1735799314925",,"1","0"
"15105","4085121","51","1735799316026",,"1","0"
"15112","4085501","51","1735799317105",,"1","0"
"15120","4085600","51","1735799318228",,"1","0"
"15520","4187121","51","1739534665130",,"1","0"
"15091","4085321","51","1735799313615",,"1","0"
"15097","598980","51","1735799314580",,"1","0"
"15103","4085533","51","1735799315724",,"1","0"
"15110","4085124","51","1735799316812",,"1","0"
"15117","4085369","51","1735799317921",,"1","0"
"15092","4085269","51","1735799313774",,"1","0"
"15098","4085297","51","1735799314761",,"1","0"
"15104","4084715","51","1735799315879",,"1","0"
"15111","4085351","51","1735799316954",,"1","0"
"15118","4084741","51","1735799318075",,"1","0"
"15089","2503611","51","1735799313373",,"1","0"
"15096","4084727","51","1735799314426",,"1","0"
"15108","4085364","51","1735799316492",,"1","0"
"15115","4085235","51","1735799317587",,"1","0"
"15527","9253","51","1739604759747",,"1","0"
"15094","4085061","51","1735799314105",,"1","0"
"15100","4085335","51","1735799315082",,"1","0"
"15106","4085128","51","1735799316188",,"1","0"
"15113","4085586","51","1735799317256",,"1","0"
"15121","4085274","51","1735799318380",,"1","0"
"15095","4085332","51","1735799314265",,"1","0"
"15101","4085285","51","1735799315246",,"1","0"
"15107","4085544","51","1735799316345",,"1","0"
"15114","4085521","51","1735799317414",,"1","0"
"15296","4082747","51","1736839770483",,"1","0"
"15541","492574","51","1739859958547",,"1","0"
"15321","161580","51","1737012622361",,"1","0"
"15326","4061908","51","1737014029342",,"1","0"
"15332","2591609","51","1737099443198",,"1","0"
"15654","4197350","51","1740034444135",,"1","0"
"15674","4206725","51","1740550424479",,"1","0"
"4563","2390267","51","1691730797095",,"1","0"
"4564","2392776","51","1691730798029",,"1","0"
"4569","2393554","51","1692162702858",,"1","0"
"4641","1836204","51","1692335137476",,"1","0"
"4647","65449","51","1692335138305",,"1","0"
"4643","1836206","51","1692335137723",,"1","0"
"4649","11964","51","1692335138585",,"1","0"
"4669","668765","51","1692335212677",,"1","0"
"4687","239500","51","1692335214234",,"1","0"
"4705","449386","51","1692335215768",,"1","0"
"4708","1680896","51","1692335216009",,"1","0"
"4681","1744376","51","1692335213740",,"1","0"
"4690","175163","51","1692335214597",,"1","0"
"4711","325406","51","1692335216250",,"1","0"
"4714","339991","51","1692335216458",,"1","0"
"3936","2371699","51","1690953187260",,"1","0"
"4601","92179","51","1692335096148",,"1","0"
"4664","595606","51","1692335210685",,"1","0"
"4666","509699","51","1692335212417",,"1","0"
"4684","239495","51","1692335213963",,"1","0"
"4675","364367","51","1692335213253",,"1","0"
"4696","318872","51","1692335215050",,"1","0"
"4720","156327","51","1692335216928",,"1","0"
"4645","68202","51","1692335137971",,"1","0"
"4678","79207","51","1692335213509",,"1","0"
"4699","239498","51","1692335215303",,"1","0"
"4672","383228","51","1692335213028",,"1","0"
"3935","2303575","51","1690953186320",,"1","0"
"3938","2373066","51","1690953187793",,"1","0"
"3949","2384121","51","1690953189457",,"1","0"
"4693","362092","51","1692335214821",,"1","0"
"4702","1835764","51","1692335215541",,"1","0"
"4717","1832780","51","1692335216704",,"1","0"
"3937","2372125","51","1690953187517",,"1","0"
"3984","2386407","51","1691471517672",,"1","0"
"3900","2235325","51","1690348292011",,"1","0"
"3902","279021","51","1690434386579",,"1","0"
"3905","202878","51","1690520792666",,"1","0"
"3909","129521","51","1690866296373",,"1","0"
"3914","438147","51","1690866443044",,"1","0"
"3931","656429","51","1690953000998",,"1","0"
"3930","624807","51","1690952986504",,"1","0"
"3934","2302216","51","1690953185828",,"1","0"
"3159","1797227","51","1687789190026",,"1","0"
"3155","1796714","51","1687789188014",,"1","0"
"3157","1797162","51","1687789189717",,"1","0"
"3169","1805044","51","1687789191498",,"1","0"
"3199","1822326","51","1687789195233",,"1","0"
"3162","1797531","51","1687789190356",,"1","0"
"3186","1810341","51","1687789192999",,"1","0"
"3201","1824137","51","1687789195617",,"1","0"
"3164","1797532","51","1687789190663",,"1","0"
"3167","1797639","51","1687789191184",,"1","0"
"3190","1812448","51","1687789194203",,"1","0"
"12391","3506694","52","1715752953739",,"1","0"
"12432","3506699","104","1715752965946",,"0","0"
"12434","3506699","52","1715752965946",,"1","0"
"12509","3506797","104","1715752967498",,"0","0"
"12511","3506797","52","1715752967498",,"1","0"
"12575","3506767","104","1715752968949",,"0","0"
"12577","3506767","52","1715752968949",,"1","0"
"12371","3506691","52","1715752947726",,"1","0"
"12386","3506693","52","1715752952283",,"1","0"
"12443","3506776","104","1715752966218",,"0","0"
"12445","3506776","52","1715752966218",,"1","0"
"12454","3506837","104","1715752966420",,"0","0"
"12456","3506837","52","1715752966420",,"1","0"
"12531","3506723","104","1715752967891",,"0","0"
"12533","3506723","52","1715752967891",,"1","0"
"12410","3506698","104","1715752961867",,"0","0"
"12412","3506698","52","1715752961867",,"1","0"
"12465","3506811","104","1715752966623",,"0","0"
"12467","3506811","52","1715752966623",,"1","0"
"12476","3506785","104","1715752966814",,"0","0"
"12478","3506785","52","1715752966814",,"1","0"
"12520","3506761","104","1715752967694",,"0","0"
"12522","3506761","52","1715752967694",,"1","0"
"12487","3506818","104","1715752967006",,"0","0"
"12489","3506818","52","1715752967006",,"1","0"
"12498","3506768","104","1715752967251",,"0","0"
"12500","3506768","52","1715752967251",,"1","0"
"12553","3506829","104","1715752968512",,"0","0"
"12555","3506829","52","1715752968512",,"1","0"
"11840","536977","104","1714627195487",,"0","0"
"14181","2406934","52","1722576633838",,"1","0"
"14184","2406944","104","1722576642932",,"0","0"
"14199","3686668","52","1722577055577",,"1","0"
"14219","3757829","104","1722577065230",,"0","0"
"14221","3757829","52","1722577065230",,"1","0"
"14364","3821791","52","1724534146444",,"1","0"
"14716","166156","52","1730361155978",,"1","0"
"14196","3668633","52","1722577052424",,"1","0"
"14201","3708374","52","1722577057198",,"1","0"
"14208","3753450","104","1722577061758",,"0","0"
"14210","3753450","52","1722577061758",,"1","0"
"14743","3809954","104","1730447983264",,"0","0"
"14746","3809954","52","1730447983264",,"1","0"
"14397","2503638","104","1724917706532",,"0","0"
"14733","2269826","104","1730447345611",,"0","0"
"14759","3950921","52","1730448077433",,"1","0"
"14771","3969075","52","1730713618547",,"1","0"
"14420","3758160","104","1725179594748",,"0","0"
"14422","3758160","52","1725179594748",,"1","0"
"14298","3628928","104","1723614152381",,"0","0"
"14795","567396","104","1731403464184",,"0","0"
"14798","567396","52","1731403464184",,"1","0"
"14807","1682169","52","1731580200187",,"1","0"
"14808","2269903","104","1731580552731",,"0","0"
"14328","3780764","52","1723873433455",,"1","0"
"14464","3895174","104","1726127711261",,"0","0"
"14466","3895174","52","1726127711261",,"1","0"
"14836","668221","67","1732083647065",,"1","1"
"14837","1655476","67","1732083662706",,"1","1"
"14838","1683708","67","1732083662936",,"1","1"
"14839","1651807","67","1732083663154",,"1","1"
"14844","3921089","104","1732171115942",,"0","0"
"14862","1651865","67","1732688057622",,"1","1"
"14869","529921","52","1733033906474",,"1","0"
"12630","3506775","104","1715752969987",,"0","0"
"12632","3506775","52","1715752969987",,"1","0"
"12729","3506737","104","1715752971993",,"0","0"
"12731","3506737","52","1715752971993",,"1","0"
"12806","3506827","104","1715752973594",,"0","0"
"12808","3506827","52","1715752973594",,"1","0"
"12861","3506806","104","1715752974623",,"0","0"
"12863","3506806","52","1715752974623",,"1","0"
"12938","3506700","104","1715752980871",,"0","0"
"12940","3506700","52","1715752980871",,"1","0"
"12597","3506825","104","1715752969336",,"0","0"
"12599","3506825","52","1715752969336",,"1","0"
"12663","3506809","104","1715752970584",,"0","0"
"12665","3506809","52","1715752970584",,"1","0"
"12685","3506792","104","1715752971001",,"0","0"
"12687","3506792","52","1715752971001",,"1","0"
"12718","3506813","104","1715752971756",,"0","0"
"12720","3506813","52","1715752971756",,"1","0"
"12751","3506727","104","1715752972388",,"0","0"
"12753","3506727","52","1715752972388",,"1","0"
"12795","3506772","104","1715752973362",,"0","0"
"12797","3506772","52","1715752973362",,"1","0"
"12839","3506780","104","1715752974209",,"0","0"
"12841","3506780","52","1715752974209",,"1","0"
"12641","3506779","104","1715752970178",,"0","0"
"12643","3506779","52","1715752970178",,"1","0"
"12619","3506796","104","1715752969778",,"0","0"
"12621","3506796","52","1715752969778",,"1","0"
"12674","3506795","104","1715752970781",,"0","0"
"12676","3506795","52","1715752970781",,"1","0"
"12762","3506764","104","1715752972621",,"0","0"
"12764","3506764","52","1715752972621",,"1","0"
"12828","3506819","104","1715752973985",,"0","0"
"12830","3506819","52","1715752973985",,"1","0"
"12883","3506769","104","1715752975002",,"0","0"
"12885","3506769","52","1715752975002",,"1","0"
"12927","3506794","104","1715752975798",,"0","0"
"12929","3506794","52","1715752975798",,"1","0"
"12586","3506817","104","1715752969140",,"0","0"
"12588","3506817","52","1715752969140",,"1","0"
"12652","3506774","104","1715752970371",,"0","0"
"12654","3506774","52","1715752970371",,"1","0"
"12740","3506777","104","1715752972187",,"0","0"
"12742","3506777","52","1715752972187",,"1","0"
"12773","3506824","104","1715752972907",,"0","0"
"12775","3506824","52","1715752972907",,"1","0"
"12894","3506820","104","1715752975212",,"0","0"
"12896","3506820","52","1715752975212",,"1","0"
"12608","3506808","104","1715752969534",,"0","0"
"12610","3506808","52","1715752969534",,"1","0"
"12696","3506821","104","1715752971240",,"0","0"
"12698","3506821","52","1715752971240",,"1","0"
"12784","3506801","104","1715752973113",,"0","0"
"12786","3506801","52","1715752973113",,"1","0"
"12707","3506826","104","1715752971483",,"0","0"
"12709","3506826","52","1715752971483",,"1","0"
"12872","3506787","104","1715752974809",,"0","0"
"12874","3506787","52","1715752974809",,"1","0"
"12817","3506830","104","1715752973786",,"0","0"
"12819","3506830","52","1715752973786",,"1","0"
"12850","3506788","104","1715752974446",,"0","0"
"12852","3506788","52","1715752974446",,"1","0"
"12905","3506762","104","1715752975423",,"0","0"
"12907","3506762","52","1715752975423",,"1","0"
"12916","3506765","104","1715752975617",,"0","0"
"12918","3506765","52","1715752975617",,"1","0"
"12950","3506701","104","1715752983689",,"0","0"
"12952","3506701","52","1715752983689",,"1","0"
"12961","3506702","104","1715752986012",,"0","0"
"12963","3506702","52","1715752986012",,"1","0"
"12972","3506703","104","1715752988968",,"0","0"
"12974","3506703","52","1715752988968",,"1","0"
